Diretório,Arquivo,Município,Zona Eleitoral,Local de Votação,Seção Eleitoral,Versão da aplicação,Turno da UE,Identificação do Modelo de Urna,Fase da UE,Serial de votação da MV
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010612.logjez,29955,0001,1031,0612,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,057376EC
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010613.logjez,29955,0001,1031,0613,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,7C6057EB
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010617.logjez,29955,0001,1031,0617,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,729715E9
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010618.logjez,29955,0001,1031,0618,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,96BBF131
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010620.logjez,29955,0001,1031,0620,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,C01C0CB1
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010621.logjez,29955,0001,1031,0621,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,C6CF9322
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010623.logjez,29955,0001,1031,0623,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,A6DF8D85
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010626.logjez,29955,0001,1031,0626,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,4E0A19BC
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010628.logjez,29955,0001,1031,0628,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,AF1C2E37
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010632.logjez,29955,0001,1031,0632,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,EE76AD48
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010634.logjez,29955,0001,1031,0634,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,586ACF5F
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010635.logjez,29955,0001,1031,0635,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,119DF761
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010636.logjez,29955,0001,1031,0636,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,24E371BC
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500010639.logjez,29955,0001,1031,0639,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,59DECC4B
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500011355.logjez,29955,0001,1031,1355,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,469D488A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500011420.logjez,29955,0001,1031,1420,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,0714B02B
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013041.logjez,29955,0001,0000,3041,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,883DE576
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013073.logjez,29955,0001,1031,3073,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,FE059854
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013080.logjez,29955,0001,1031,3080,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,0E05A4E4
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013163.logjez,29955,0001,1031,3163,8.26.0.0 - Onça-pintada,2º turno,UE2010,Oficial,E09BFAA2
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013170.logjez,29955,0001,1031,3170,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,3D6CADDA
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013176.logjez,29955,0001,1031,3176,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,345FCB84
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013363.logjez,29955,0001,1031,3363,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,5C0BC457
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013374.logjez,29955,0001,1031,3374,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,A28FBBED
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013386.logjez,29955,0001,1031,3386,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E422702E
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013390.logjez,29955,0001,1031,3390,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,B8385F8A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2995500013394.logjez,29955,0001,1031,3394,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,CD6492D1
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011621.logjez,29971,0001,1015,1621,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,1ABF937B
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011622.logjez,29971,0001,1015,1622,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E61EE52F
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011623.logjez,29971,0001,1015,1623,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,05F1B412
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011624.logjez,29971,0001,1015,1624,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,C6490B17
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011625.logjez,29971,0001,1015,1625,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,89CA1109
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011626.logjez,29971,0001,1015,1626,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,77B2A81D
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011627.logjez,29971,0001,1015,1627,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,B44A1625
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011628.logjez,29971,0001,1015,1628,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,DE1A6C8D
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011629.logjez,29971,0001,1015,1629,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,3DC0C0C8
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011630.logjez,29971,0001,1015,1630,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,F9AC9FF6
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011631.logjez,29971,0001,1015,1631,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,AB9FAB4A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011632.logjez,29971,0001,1015,1632,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,3184460F
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011633.logjez,29971,0001,1015,1633,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,AAEAC214
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011634.logjez,29971,0001,1015,1634,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,BE0CA2D9
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011635.logjez,29971,0001,1015,1635,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,EB32D4EB
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011636.logjez,29971,0001,1015,1636,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,18B57BA1
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011637.logjez,29971,0001,1015,1637,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,B25EC06A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011638.logjez,29971,0001,1015,1638,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,AB1B9CC8
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011639.logjez,29971,0001,1015,1639,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,8B338D50
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011640.logjez,29971,0001,1015,1640,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,42905ECB
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011641.logjez,29971,0001,1015,1641,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E142B0FA
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011642.logjez,29971,0001,1015,1642,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,185C4E80
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011643.logjez,29971,0001,1015,1643,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,27C424C6
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011644.logjez,29971,0001,1015,1644,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,07FDCD71
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011645.logjez,29971,0001,1015,1645,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,C83ADF05
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011646.logjez,29971,0001,1015,1646,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,24DCCBF8
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011647.logjez,29971,0001,1015,1647,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,5E64E763
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011648.logjez,29971,0001,1015,1648,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,2F864BA1
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011649.logjez,29971,0001,1015,1649,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,99BCEDD8
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011650.logjez,29971,0001,1015,1650,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,0AA37614
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011651.logjez,29971,0001,1015,1651,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E7B3537B
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011652.logjez,29971,0001,1015,1652,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,4E0B8F82
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011653.logjez,29971,0001,1015,1653,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,19749D6B
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011654.logjez,29971,0001,1015,1654,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,68B80CAF
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011655.logjez,29971,0001,1015,1655,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,1C815D1A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011656.logjez,29971,0001,1015,1656,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E62CD43E
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011657.logjez,29971,0001,1015,1657,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E91E26C9
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011658.logjez,29971,0001,1015,1658,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,91D6635D
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011659.logjez,29971,0001,1015,1659,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,C2EC32D3
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011660.logjez,29971,0001,1015,1660,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,0670B5DC
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011669.logjez,29971,0001,1015,1669,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,2B641D7C
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011671.logjez,29971,0001,1015,1671,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,F9276579
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011672.logjez,29971,0001,1015,1672,8.26.0.0 - Onça-pintada,2º turno,UE2010,Oficial,7C74E340
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2997100011676.logjez,29971,0001,1015,1676,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,DC6D1198
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010193.logjez,29980,0001,1023,0193,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E5E5BA73
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010194.logjez,29980,0001,1023,0194,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,B4A43A41
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010195.logjez,29980,0001,1023,0195,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,14C25687
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010196.logjez,29980,0001,1023,0196,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,B58FFF21
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010197.logjez,29980,0001,1023,0197,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,69A99F06
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010198.logjez,29980,0001,1023,0198,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,661E7C5D
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010583.logjez,29980,0001,1023,0583,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,0B947CAB
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010586.logjez,29980,0001,1023,0586,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,D7D83C44
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010674.logjez,29980,0001,1023,0674,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,8A78514A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010740.logjez,29980,0001,1023,0740,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,0FC1CCB6
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010751.logjez,29980,0001,1023,0751,8.26.0.0 - Onça-pintada,2º turno,UE2010,Oficial,D34358FF
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010787.logjez,29980,0001,1023,0787,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,6336EA33
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010827.logjez,29980,0001,1023,0827,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,32AA1A88
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010862.logjez,29980,0001,1023,0862,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,67C6A742
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010863.logjez,29980,0001,1023,0863,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,4B54A262
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000010959.logjez,29980,0001,1023,0959,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,F880B091
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000011459.logjez,29980,0001,1244,1459,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,B3BDA650
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2998000013053.logjez,29980,0001,1244,3053,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,14F0C037
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-2999800010199.logjez,29998,0001,1015,0199,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,01125793
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010012.logjez,30066,0001,1023,0012,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,D0483156
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010013.logjez,30066,0001,1023,0013,8.26.0.0 - Onça-pintada,2º turno,UE2010,Oficial,A8A65D6B
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010014.logjez,30066,0001,1023,0014,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,618416F2
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010015.logjez,30066,0001,1023,0015,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,448E306D
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010016.logjez,30066,0001,1023,0016,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,A7633187
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010017.logjez,30066,0001,1023,0017,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,16C24A34
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010018.logjez,30066,0001,1023,0018,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,B410E241
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010019.logjez,30066,0001,1023,0019,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,BE5539D0
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010020.logjez,30066,0001,1023,0020,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,F0EF2F45
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010021.logjez,30066,0001,1023,0021,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,3DB0562D
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010022.logjez,30066,0001,1023,0022,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,2DE9349B
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010023.logjez,30066,0001,1023,0023,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,B5D6B0E4
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010024.logjez,30066,0001,1023,0024,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,813B4DF1
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010025.logjez,30066,0001,1023,0025,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,39C8D1B1
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010026.logjez,30066,0001,1023,0026,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,7420D95A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010027.logjez,30066,0001,1023,0027,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,84855D47
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010055.logjez,30066,0001,1023,0055,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,5EC10692
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010056.logjez,30066,0001,1023,0056,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,6190FC23
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010057.logjez,30066,0001,1023,0057,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,B52141EB
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010058.logjez,30066,0001,1023,0058,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,75D507AD
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010059.logjez,30066,0001,1023,0059,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,74B556D3
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010060.logjez,30066,0001,1023,0060,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,6B713485
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010076.logjez,30066,0001,1023,0076,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,1CCAEC8C
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010077.logjez,30066,0001,1023,0077,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,AB21D770
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600010097.logjez,30066,0001,1023,0097,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,DC00F25D
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3006600011029.logjez,30066,0001,1023,1029,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,7D3321BA
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3007400010205.logjez,30074,0001,1015,0205,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E15142E6
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3008200010990.logjez,30082,0001,1015,0990,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,CDD61F46
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3009000010207.logjez,30090,0001,1015,0207,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,39CEC41D
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3010400010208.logjez,30104,0001,1040,0208,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,71CA413A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3010400010209.logjez,30104,0001,1040,0209,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,499BE0F2
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3010400010640.logjez,30104,0001,1040,0640,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E0E85F3E
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3010400010753.logjez,30104,0001,1040,0753,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,74EF49DD
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3010400010821.logjez,30104,0001,1040,0821,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,D2CA161C
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3010400010884.logjez,30104,0001,1040,0884,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,CAF56C87
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010210.logjez,30112,0001,1058,0210,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,F96F6D34
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010212.logjez,30112,0001,1058,0212,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,6839F7CB
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010213.logjez,30112,0001,1058,0213,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,8C88925A
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010214.logjez,30112,0001,1058,0214,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,C8401430
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010215.logjez,30112,0001,1058,0215,8.26.0.0 - Onça-pintada,2º turno,UE2010,Oficial,FFFA63E2
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010216.logjez,30112,0001,1058,0216,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,7F29159B
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010217.logjez,30112,0001,1058,0217,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,7A805116
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010218.logjez,30112,0001,1058,0218,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,9DB51943
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010219.logjez,30112,0001,1058,0219,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,5A3C666C
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010220.logjez,30112,0001,1058,0220,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,8E036EEF
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010221.logjez,30112,0001,1058,0221,8.26.0.0 - Onça-pintada,2º turno,UE2010,Oficial,8213B566
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010222.logjez,30112,0001,1058,0222,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,04F71DA4
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010223.logjez,30112,0001,1058,0223,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,D18645B8
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010224.logjez,30112,0001,1058,0224,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,012BDEA7
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010225.logjez,30112,0001,1058,0225,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,E1817EAC
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010226.logjez,30112,0001,1058,0226,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,C63B6093
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010227.logjez,30112,0001,1058,0227,8.26.0.0 - Onça-pintada,2º turno,UE2009,Oficial,608FA541
bu_imgbu_logjez_rdv_vscmr_2022_2t_ZZ,o00407-3011200010228.logjez,30112,0001,0000,0228,8.26.0.0 - Onça-pintada,2º turno,UE2015,Oficial,D9F263A8
