estado,municipio,municipio_cod,zona,secao,candidato_13,candidato_22
rn,CEARÁ-MIRIM,16519,6,160,225,104
rn,CEARÁ-MIRIM,16519,6,161,136,80
rn,CEARÁ-MIRIM,16519,6,163,125,39
rn,CEARÁ-MIRIM,16519,6,164,143,48
rn,CEARÁ-MIRIM,16519,6,165,229,66
rn,CEARÁ-MIRIM,16519,6,166,259,50
rn,CEARÁ-MIRIM,16519,6,183,234,93
rn,CEARÁ-MIRIM,16519,6,185,206,40
rn,CEARÁ-MIRIM,16519,6,186,241,41
rn,CEARÁ-MIRIM,16519,6,188,182,31
rn,CEARÁ-MIRIM,16519,6,190,119,33
rn,CEARÁ-MIRIM,16519,6,195,189,31
rn,CEARÁ-MIRIM,16519,6,196,225,43
rn,CEARÁ-MIRIM,16519,6,197,236,64
rn,CEARÁ-MIRIM,16519,6,198,242,60
rn,CEARÁ-MIRIM,16519,6,201,133,24
rn,CEARÁ-MIRIM,16519,6,203,207,77
rn,CEARÁ-MIRIM,16519,6,204,189,41
rn,CEARÁ-MIRIM,16519,6,206,229,73
rn,CEARÁ-MIRIM,16519,6,209,246,70
rn,CEARÁ-MIRIM,16519,6,211,271,59
rn,CEARÁ-MIRIM,16519,6,213,126,139
rn,CEARÁ-MIRIM,16519,6,217,196,125
rn,CEARÁ-MIRIM,16519,6,218,184,146
rn,CEARÁ-MIRIM,16519,6,221,238,72
rn,CEARÁ-MIRIM,16519,6,226,221,98
rn,CEARÁ-MIRIM,16519,6,227,227,92
rn,CEARÁ-MIRIM,16519,6,250,251,65
rn,CEARÁ-MIRIM,16519,6,251,78,64
rn,CEARÁ-MIRIM,16519,6,253,185,45
rn,CEARÁ-MIRIM,16519,6,255,192,121
rn,CEARÁ-MIRIM,16519,6,260,118,146
rn,CEARÁ-MIRIM,16519,6,270,185,48
rn,CEARÁ-MIRIM,16519,6,272,137,77
rn,CEARÁ-MIRIM,16519,6,274,131,67
rn,CEARÁ-MIRIM,16519,6,279,213,92
rn,CEARÁ-MIRIM,16519,6,280,244,67
rn,CEARÁ-MIRIM,16519,6,281,128,99
rn,CEARÁ-MIRIM,16519,6,283,220,94
rn,CEARÁ-MIRIM,16519,6,284,145,70
rn,CEARÁ-MIRIM,16519,6,286,227,46
rn,CEARÁ-MIRIM,16519,6,303,199,81
rn,CEARÁ-MIRIM,16519,6,308,130,86
rn,CEARÁ-MIRIM,16519,6,310,211,90
rn,CEARÁ-MIRIM,16519,6,311,204,40
rn,CEARÁ-MIRIM,16519,6,312,241,65
rn,CEARÁ-MIRIM,16519,6,313,228,88
rn,CEARÁ-MIRIM,16519,6,314,240,63
rn,CEARÁ-MIRIM,16519,6,315,209,93
rn,CEARÁ-MIRIM,16519,6,316,144,23
rn,CEARÁ-MIRIM,16519,6,322,139,46
rn,CEARÁ-MIRIM,16519,6,327,157,64
rn,CEARÁ-MIRIM,16519,6,328,220,81
rn,CEARÁ-MIRIM,16519,6,331,192,101
rn,CEARÁ-MIRIM,16519,6,373,90,57
rn,CEARÁ-MIRIM,16519,6,375,144,184
rn,CEARÁ-MIRIM,16519,6,377,191,75
rn,CEARÁ-MIRIM,16519,6,378,146,79
rn,CEARÁ-MIRIM,16519,6,379,247,51
rn,CEARÁ-MIRIM,16519,6,380,227,59
rn,CEARÁ-MIRIM,16519,6,381,219,98
rn,CEARÁ-MIRIM,16519,6,382,131,159
rn,CEARÁ-MIRIM,16519,6,383,206,98
rn,CEARÁ-MIRIM,16519,6,385,238,65
rn,CEARÁ-MIRIM,16519,6,386,148,140
rn,CEARÁ-MIRIM,16519,6,388,127,31
rn,CEARÁ-MIRIM,16519,6,391,141,33
rn,CEARÁ-MIRIM,16519,6,392,103,49
rn,CEARÁ-MIRIM,16519,6,393,115,84
rn,CEARÁ-MIRIM,16519,6,394,103,24
rn,CEARÁ-MIRIM,16519,6,395,153,72
rn,CEARÁ-MIRIM,16519,6,397,148,109
rn,CEARÁ-MIRIM,16519,6,399,133,19
rn,CEARÁ-MIRIM,16519,6,401,229,102
rn,CEARÁ-MIRIM,16519,6,402,76,15
rn,CEARÁ-MIRIM,16519,6,403,64,30
rn,CEARÁ-MIRIM,16519,6,405,94,33
rn,CERRO CORÁ,16535,20,1,201,79
rn,CERRO CORÁ,16535,20,2,222,72
rn,CERRO CORÁ,16535,20,3,245,69
rn,CERRO CORÁ,16535,20,4,235,65
rn,CERRO CORÁ,16535,20,5,235,55
rn,CERRO CORÁ,16535,20,6,223,77
rn,CERRO CORÁ,16535,20,7,230,79
rn,CERRO CORÁ,16535,20,8,234,69
rn,CERRO CORÁ,16535,20,9,216,76
rn,CERRO CORÁ,16535,20,10,167,45
rn,CERRO CORÁ,16535,20,11,165,45
rn,CERRO CORÁ,16535,20,12,178,44
rn,CERRO CORÁ,16535,20,13,170,41
rn,CERRO CORÁ,16535,20,14,161,51
rn,CERRO CORÁ,16535,20,15,218,70
rn,CERRO CORÁ,16535,20,16,153,47
rn,CERRO CORÁ,16535,20,17,159,53
rn,CERRO CORÁ,16535,20,18,159,50
rn,CERRO CORÁ,16535,20,114,123,19
rn,CERRO CORÁ,16535,20,115,247,29
rn,CERRO CORÁ,16535,20,117,224,34
rn,CERRO CORÁ,16535,20,119,210,48
rn,CERRO CORÁ,16535,20,121,244,72
rn,CERRO CORÁ,16535,20,135,232,41
rn,CERRO CORÁ,16535,20,150,157,47
rn,CERRO CORÁ,16535,20,172,168,35
rn,CERRO CORÁ,16535,20,182,226,69
rn,CORONEL EZEQUIEL,16551,68,17,206,60
rn,CORONEL EZEQUIEL,16551,68,18,212,46
rn,CORONEL EZEQUIEL,16551,68,19,177,59
rn,CORONEL EZEQUIEL,16551,68,20,204,51
rn,CORONEL EZEQUIEL,16551,68,21,202,47
rn,CORONEL EZEQUIEL,16551,68,22,183,39
rn,CORONEL EZEQUIEL,16551,68,23,184,41
rn,CORONEL EZEQUIEL,16551,68,24,164,46
rn,CORONEL EZEQUIEL,16551,68,25,171,48
rn,CORONEL EZEQUIEL,16551,68,26,166,45
rn,CORONEL EZEQUIEL,16551,68,27,203,60
rn,CORONEL EZEQUIEL,16551,68,60,196,62
rn,CORONEL EZEQUIEL,16551,68,70,128,51
rn,CORONEL EZEQUIEL,16551,68,72,144,44
rn,CORONEL EZEQUIEL,16551,68,81,148,48
rn,CORONEL JOÃO PESSOA,16578,43,1,198,49
rn,CORONEL JOÃO PESSOA,16578,43,2,199,38
rn,CORONEL JOÃO PESSOA,16578,43,3,210,29
rn,CORONEL JOÃO PESSOA,16578,43,4,214,37
rn,CORONEL JOÃO PESSOA,16578,43,5,208,49
rn,CORONEL JOÃO PESSOA,16578,43,6,217,31
rn,CORONEL JOÃO PESSOA,16578,43,7,210,43
rn,CORONEL JOÃO PESSOA,16578,43,8,214,31
rn,CORONEL JOÃO PESSOA,16578,43,9,220,47
rn,CORONEL JOÃO PESSOA,16578,43,81,160,17
rn,CORONEL JOÃO PESSOA,16578,43,89,170,15
rn,CORONEL JOÃO PESSOA,16578,43,90,205,39
rn,CORONEL JOÃO PESSOA,16578,43,111,199,41
rn,CRUZETA,16594,22,46,188,58
rn,CRUZETA,16594,22,47,197,57
rn,CRUZETA,16594,22,48,209,50
rn,CRUZETA,16594,22,49,178,57
rn,CRUZETA,16594,22,50,204,47
rn,CRUZETA,16594,22,51,184,62
rn,CRUZETA,16594,22,52,183,50
rn,CRUZETA,16594,22,53,187,70
rn,CRUZETA,16594,22,54,202,72
rn,CRUZETA,16594,22,55,211,63
rn,CRUZETA,16594,22,56,209,68
rn,CRUZETA,16594,22,57,209,57
rn,CRUZETA,16594,22,58,217,52
rn,CRUZETA,16594,22,59,202,55
rn,CRUZETA,16594,22,60,214,66
rn,CRUZETA,16594,22,61,184,72
rn,CRUZETA,16594,22,62,226,76
rn,CRUZETA,16594,22,63,218,79
rn,CRUZETA,16594,22,64,219,70
rn,CRUZETA,16594,22,65,224,76
rn,CURRAIS NOVOS,16616,20,19,96,76
rn,CURRAIS NOVOS,16616,20,20,98,74
rn,CURRAIS NOVOS,16616,20,21,87,81
rn,CURRAIS NOVOS,16616,20,22,99,72
rn,CURRAIS NOVOS,16616,20,23,148,94
rn,CURRAIS NOVOS,16616,20,24,127,108
rn,CURRAIS NOVOS,16616,20,25,125,111
rn,CURRAIS NOVOS,16616,20,26,133,106
rn,CURRAIS NOVOS,16616,20,27,142,98
rn,CURRAIS NOVOS,16616,20,28,138,81
rn,CURRAIS NOVOS,16616,20,29,135,95
rn,CURRAIS NOVOS,16616,20,30,103,65
rn,CURRAIS NOVOS,16616,20,31,107,61
rn,CURRAIS NOVOS,16616,20,32,87,69
rn,CURRAIS NOVOS,16616,20,33,92,76
rn,CURRAIS NOVOS,16616,20,34,100,64
rn,CURRAIS NOVOS,16616,20,35,112,56
rn,CURRAIS NOVOS,16616,20,36,119,62
rn,CURRAIS NOVOS,16616,20,37,103,78
rn,CURRAIS NOVOS,16616,20,38,110,76
rn,CURRAIS NOVOS,16616,20,39,101,70
rn,CURRAIS NOVOS,16616,20,40,156,94
rn,CURRAIS NOVOS,16616,20,41,156,94
rn,CURRAIS NOVOS,16616,20,42,136,120
rn,CURRAIS NOVOS,16616,20,43,161,100
rn,CURRAIS NOVOS,16616,20,44,155,92
rn,CURRAIS NOVOS,16616,20,45,166,91
rn,CURRAIS NOVOS,16616,20,46,157,85
rn,CURRAIS NOVOS,16616,20,47,154,98
rn,CURRAIS NOVOS,16616,20,48,154,92
rn,CURRAIS NOVOS,16616,20,49,162,102
rn,CURRAIS NOVOS,16616,20,50,169,96
rn,CURRAIS NOVOS,16616,20,51,171,104
rn,CURRAIS NOVOS,16616,20,52,168,99
rn,CURRAIS NOVOS,16616,20,53,166,108
rn,CURRAIS NOVOS,16616,20,54,188,95
rn,CURRAIS NOVOS,16616,20,55,172,101
rn,CURRAIS NOVOS,16616,20,56,181,99
rn,CURRAIS NOVOS,16616,20,57,175,104
rn,CURRAIS NOVOS,16616,20,58,182,98
rn,CURRAIS NOVOS,16616,20,59,179,99
rn,CURRAIS NOVOS,16616,20,60,175,99
rn,CURRAIS NOVOS,16616,20,61,162,97
rn,CURRAIS NOVOS,16616,20,62,192,89
rn,CURRAIS NOVOS,16616,20,63,194,100
rn,CURRAIS NOVOS,16616,20,64,175,101
rn,CURRAIS NOVOS,16616,20,65,165,113
rn,CURRAIS NOVOS,16616,20,67,181,102
rn,CURRAIS NOVOS,16616,20,69,174,117
rn,CURRAIS NOVOS,16616,20,71,172,119
rn,CURRAIS NOVOS,16616,20,72,163,90
rn,CURRAIS NOVOS,16616,20,74,136,86
rn,CURRAIS NOVOS,16616,20,75,149,99
rn,CURRAIS NOVOS,16616,20,76,145,90
rn,CURRAIS NOVOS,16616,20,77,181,84
rn,CURRAIS NOVOS,16616,20,78,131,104
rn,CURRAIS NOVOS,16616,20,79,169,87
rn,CURRAIS NOVOS,16616,20,80,177,90
rn,CURRAIS NOVOS,16616,20,81,186,84
rn,CURRAIS NOVOS,16616,20,82,165,74
rn,CURRAIS NOVOS,16616,20,83,154,87
rn,CURRAIS NOVOS,16616,20,85,169,108
rn,CURRAIS NOVOS,16616,20,86,181,81
rn,CURRAIS NOVOS,16616,20,87,186,77
rn,CURRAIS NOVOS,16616,20,88,155,72
rn,CURRAIS NOVOS,16616,20,89,154,73
rn,CURRAIS NOVOS,16616,20,90,137,92
rn,CURRAIS NOVOS,16616,20,91,201,80
rn,CURRAIS NOVOS,16616,20,92,98,43
rn,CURRAIS NOVOS,16616,20,113,149,90
rn,CURRAIS NOVOS,16616,20,122,127,115
rn,CURRAIS NOVOS,16616,20,126,129,103
rn,CURRAIS NOVOS,16616,20,128,147,92
rn,CURRAIS NOVOS,16616,20,129,143,108
rn,CURRAIS NOVOS,16616,20,131,195,55
rn,CURRAIS NOVOS,16616,20,133,137,111
rn,CURRAIS NOVOS,16616,20,134,134,102
rn,CURRAIS NOVOS,16616,20,136,144,89
rn,CURRAIS NOVOS,16616,20,137,147,87
rn,CURRAIS NOVOS,16616,20,142,179,111
rn,CURRAIS NOVOS,16616,20,144,134,102
rn,CURRAIS NOVOS,16616,20,145,185,84
rn,CURRAIS NOVOS,16616,20,147,147,100
rn,CURRAIS NOVOS,16616,20,148,201,97
rn,CURRAIS NOVOS,16616,20,154,174,118
rn,CURRAIS NOVOS,16616,20,156,127,92
rn,CURRAIS NOVOS,16616,20,158,190,78
rn,CURRAIS NOVOS,16616,20,159,178,89
rn,CURRAIS NOVOS,16616,20,160,190,57
rn,CURRAIS NOVOS,16616,20,163,185,99
rn,CURRAIS NOVOS,16616,20,166,200,71
rn,CURRAIS NOVOS,16616,20,169,162,92
rn,CURRAIS NOVOS,16616,20,171,112,96
rn,CURRAIS NOVOS,16616,20,173,203,61
rn,CURRAIS NOVOS,16616,20,174,192,59
rn,CURRAIS NOVOS,16616,20,178,152,67
rn,CURRAIS NOVOS,16616,20,179,178,66
rn,CURRAIS NOVOS,16616,20,180,173,70
rn,CURRAIS NOVOS,16616,20,187,160,89
rn,CURRAIS NOVOS,16616,20,198,182,61
rn,CURRAIS NOVOS,16616,20,200,151,78
rn,CURRAIS NOVOS,16616,20,204,114,67
rn,DOUTOR SEVERIANO,16632,43,10,236,36
rn,DOUTOR SEVERIANO,16632,43,11,237,42
rn,DOUTOR SEVERIANO,16632,43,13,168,35
rn,DOUTOR SEVERIANO,16632,43,14,177,40
rn,DOUTOR SEVERIANO,16632,43,15,172,35
rn,DOUTOR SEVERIANO,16632,43,16,138,15
rn,DOUTOR SEVERIANO,16632,43,17,186,35
rn,DOUTOR SEVERIANO,16632,43,18,125,25
rn,DOUTOR SEVERIANO,16632,43,19,135,14
rn,DOUTOR SEVERIANO,16632,43,20,139,14
rn,DOUTOR SEVERIANO,16632,43,21,175,34
rn,DOUTOR SEVERIANO,16632,43,75,133,26
rn,DOUTOR SEVERIANO,16632,43,82,209,43
rn,DOUTOR SEVERIANO,16632,43,85,238,37
rn,DOUTOR SEVERIANO,16632,43,95,135,22
rn,DOUTOR SEVERIANO,16632,43,98,120,12
rn,DOUTOR SEVERIANO,16632,43,101,232,17
rn,DOUTOR SEVERIANO,16632,43,102,234,13
rn,DOUTOR SEVERIANO,16632,43,105,205,69
rn,DOUTOR SEVERIANO,16632,43,107,213,33
rn,DOUTOR SEVERIANO,16632,43,112,272,38
rn,DOUTOR SEVERIANO,16632,43,116,79,6
rn,DOUTOR SEVERIANO,16632,43,117,159,21
rn,ENCANTO,16659,65,43,177,37
rn,ENCANTO,16659,65,44,180,39
rn,ENCANTO,16659,65,45,171,44
rn,ENCANTO,16659,65,47,228,29
rn,ENCANTO,16659,65,48,213,25
rn,ENCANTO,16659,65,49,226,23
rn,ENCANTO,16659,65,50,230,31
rn,ENCANTO,16659,65,51,241,20
rn,ENCANTO,16659,65,52,227,37
rn,ENCANTO,16659,65,53,230,45
rn,ENCANTO,16659,65,54,238,42
rn,ENCANTO,16659,65,55,241,42
rn,ENCANTO,16659,65,56,263,32
rn,ENCANTO,16659,65,57,250,42
rn,ENCANTO,16659,65,58,222,51
rn,EQUADOR,16675,24,1,174,59
rn,EQUADOR,16675,24,2,162,50
rn,EQUADOR,16675,24,3,158,60
rn,EQUADOR,16675,24,4,186,103
rn,EQUADOR,16675,24,5,205,81
rn,EQUADOR,16675,24,6,183,105
rn,EQUADOR,16675,24,7,161,77
rn,EQUADOR,16675,24,8,158,43
rn,EQUADOR,16675,24,9,146,50
rn,EQUADOR,16675,24,10,144,58
rn,EQUADOR,16675,24,52,163,61
rn,EQUADOR,16675,24,53,131,66
rn,EQUADOR,16675,24,67,185,94
rn,EQUADOR,16675,24,71,138,40
rn,EQUADOR,16675,24,72,185,78
rn,EQUADOR,16675,24,81,116,36
rn,ESPÍRITO SANTO,16691,9,22,111,82
rn,ESPÍRITO SANTO,16691,9,23,123,77
rn,ESPÍRITO SANTO,16691,9,24,145,100
rn,ESPÍRITO SANTO,16691,9,25,202,114
rn,ESPÍRITO SANTO,16691,9,26,171,121
rn,ESPÍRITO SANTO,16691,9,27,132,78
rn,ESPÍRITO SANTO,16691,9,28,138,104
rn,ESPÍRITO SANTO,16691,9,29,145,99
rn,ESPÍRITO SANTO,16691,9,30,152,104
rn,ESPÍRITO SANTO,16691,9,31,150,120
rn,ESPÍRITO SANTO,16691,9,32,157,109
rn,ESPÍRITO SANTO,16691,9,33,158,103
rn,ESPÍRITO SANTO,16691,9,34,158,107
rn,ESPÍRITO SANTO,16691,9,35,181,113
rn,ESPÍRITO SANTO,16691,9,84,182,119
rn,ESPÍRITO SANTO,16691,9,117,121,77
rn,ESPÍRITO SANTO,16691,9,119,112,79
rn,ESPÍRITO SANTO,16691,9,123,142,105
rn,ESPÍRITO SANTO,16691,9,124,143,106
rn,ESPÍRITO SANTO,16691,9,126,131,128
rn,ESPÍRITO SANTO,16691,9,129,124,123
rn,ESPÍRITO SANTO,16691,9,133,126,75
rn,ESPÍRITO SANTO,16691,9,136,111,82
rn,ESPÍRITO SANTO,16691,9,183,125,99
rn,ESPÍRITO SANTO,16691,9,189,42,24
rn,EXTREMOZ,16713,64,91,171,112
rn,EXTREMOZ,16713,64,92,185,116
rn,EXTREMOZ,16713,64,93,212,100
rn,EXTREMOZ,16713,64,94,184,106
rn,EXTREMOZ,16713,64,95,164,154
rn,EXTREMOZ,16713,64,96,156,166
rn,EXTREMOZ,16713,64,97,171,145
rn,EXTREMOZ,16713,64,98,170,140
rn,EXTREMOZ,16713,64,99,172,154
rn,EXTREMOZ,16713,64,100,172,144
rn,EXTREMOZ,16713,64,101,167,151
rn,EXTREMOZ,16713,64,102,179,130
rn,EXTREMOZ,16713,64,103,164,165
rn,EXTREMOZ,16713,64,104,160,158
rn,EXTREMOZ,16713,64,105,157,169
rn,EXTREMOZ,16713,64,106,161,161
rn,EXTREMOZ,16713,64,107,178,42
rn,EXTREMOZ,16713,64,108,101,49
rn,EXTREMOZ,16713,64,109,171,127
rn,EXTREMOZ,16713,64,110,205,116
rn,EXTREMOZ,16713,64,112,125,76
rn,EXTREMOZ,16713,64,113,135,65
rn,EXTREMOZ,16713,64,114,102,94
rn,EXTREMOZ,16713,64,115,94,108
rn,EXTREMOZ,16713,64,116,114,101
rn,EXTREMOZ,16713,64,117,133,75
rn,EXTREMOZ,16713,64,118,122,67
rn,EXTREMOZ,16713,64,119,125,64
rn,EXTREMOZ,16713,64,120,112,80
rn,EXTREMOZ,16713,64,121,194,139
rn,EXTREMOZ,16713,64,122,124,120
rn,EXTREMOZ,16713,64,123,116,119
rn,EXTREMOZ,16713,64,124,142,48
rn,EXTREMOZ,16713,64,125,190,77
rn,EXTREMOZ,16713,64,126,95,128
rn,EXTREMOZ,16713,64,127,107,121
rn,EXTREMOZ,16713,64,128,112,112
rn,EXTREMOZ,16713,64,130,150,98
rn,EXTREMOZ,16713,64,131,132,77
rn,EXTREMOZ,16713,64,132,167,97
rn,EXTREMOZ,16713,64,133,172,81
rn,EXTREMOZ,16713,64,134,182,74
rn,EXTREMOZ,16713,64,135,113,113
rn,EXTREMOZ,16713,64,136,124,85
rn,EXTREMOZ,16713,64,137,117,104
rn,EXTREMOZ,16713,64,138,116,108
rn,EXTREMOZ,16713,64,139,105,111
rn,EXTREMOZ,16713,64,140,109,51
rn,EXTREMOZ,16713,64,141,113,47
rn,EXTREMOZ,16713,64,142,102,52
rn,EXTREMOZ,16713,64,143,181,85
rn,EXTREMOZ,16713,64,144,188,76
rn,EXTREMOZ,16713,64,145,203,74
rn,EXTREMOZ,16713,64,146,197,115
rn,EXTREMOZ,16713,64,147,188,129
rn,EXTREMOZ,16713,64,148,196,131
rn,EXTREMOZ,16713,64,149,178,130
rn,EXTREMOZ,16713,64,150,171,172
rn,EXTREMOZ,16713,64,151,167,170
rn,EXTREMOZ,16713,64,152,147,108
rn,EXTREMOZ,16713,64,154,69,59
rn,EXTREMOZ,16713,64,155,127,114
rn,EXTREMOZ,16713,64,156,207,81
rn,EXTREMOZ,16713,64,157,183,97
rn,EXTREMOZ,16713,64,159,136,58
rn,EXTREMOZ,16713,64,160,60,25
rn,EXTREMOZ,16713,64,161,163,75
rn,EXTREMOZ,16713,64,162,194,122
rn,EXTREMOZ,16713,64,163,155,166
rn,EXTREMOZ,16713,64,164,166,150
rn,EXTREMOZ,16713,64,165,173,156
rn,EXTREMOZ,16713,64,166,174,151
rn,EXTREMOZ,16713,64,169,177,145
rn,EXTREMOZ,16713,64,171,174,154
rn,EXTREMOZ,16713,64,172,138,37
rn,EXTREMOZ,16713,64,173,165,150
rn,EXTREMOZ,16713,64,174,148,151
rn,EXTREMOZ,16713,64,175,147,60
rn,EXTREMOZ,16713,64,176,117,88
rn,EXTREMOZ,16713,64,177,180,134
rn,EXTREMOZ,16713,64,178,149,170
rn,EXTREMOZ,16713,64,180,169,165
rn,EXTREMOZ,16713,64,181,172,154
rn,EXTREMOZ,16713,64,182,158,178
rn,EXTREMOZ,16713,64,183,169,133
rn,EXTREMOZ,16713,64,184,187,142
rn,EXTREMOZ,16713,64,185,29,25
rn,EXTREMOZ,16713,64,186,75,63
rn,EXTREMOZ,16713,64,187,33,33
rn,EXTREMOZ,16713,64,188,23,30
rn,EXTREMOZ,16713,64,189,46,40
rn,FELIPE GUERRA,16730,45,78,230,59
rn,FELIPE GUERRA,16730,45,79,231,37
rn,FELIPE GUERRA,16730,45,80,230,40
rn,FELIPE GUERRA,16730,45,81,228,40
rn,FELIPE GUERRA,16730,45,82,225,46
rn,FELIPE GUERRA,16730,45,83,234,49
rn,FELIPE GUERRA,16730,45,84,230,48
rn,FELIPE GUERRA,16730,45,85,242,46
rn,FELIPE GUERRA,16730,45,86,266,43
rn,FELIPE GUERRA,16730,45,87,262,44
rn,FELIPE GUERRA,16730,45,88,264,39
rn,FELIPE GUERRA,16730,45,89,263,53
rn,FELIPE GUERRA,16730,45,90,280,48
rn,FELIPE GUERRA,16730,45,91,264,64
rn,FELIPE GUERRA,16730,45,92,273,51
rn,FELIPE GUERRA,16730,45,93,284,44
rn,FELIPE GUERRA,16730,45,94,268,48
rn,FELIPE GUERRA,16730,45,95,229,60
rn,FELIPE GUERRA,16730,45,96,266,51
rn,FLORÂNIA,16756,21,1,166,47
rn,FLORÂNIA,16756,21,2,177,55
rn,FLORÂNIA,16756,21,3,181,47
rn,FLORÂNIA,16756,21,4,188,45
rn,FLORÂNIA,16756,21,5,173,52
rn,FLORÂNIA,16756,21,6,132,51
rn,FLORÂNIA,16756,21,7,139,43
rn,FLORÂNIA,16756,21,8,135,50
rn,FLORÂNIA,16756,21,9,141,37
rn,FLORÂNIA,16756,21,10,135,49
rn,FLORÂNIA,16756,21,11,141,49
rn,FLORÂNIA,16756,21,12,139,43
rn,FLORÂNIA,16756,21,13,133,47
rn,FLORÂNIA,16756,21,14,227,89
rn,FLORÂNIA,16756,21,15,223,88
rn,FLORÂNIA,16756,21,19,241,75
rn,FLORÂNIA,16756,21,20,242,77
rn,FLORÂNIA,16756,21,21,230,79
rn,FLORÂNIA,16756,21,35,142,48
rn,FLORÂNIA,16756,21,36,258,102
rn,FLORÂNIA,16756,21,41,167,35
rn,FLORÂNIA,16756,21,42,136,51
rn,FLORÂNIA,16756,21,45,141,51
rn,FLORÂNIA,16756,21,46,139,60
rn,FLORÂNIA,16756,21,52,188,35
rn,FLORÂNIA,16756,21,54,216,88
rn,FLORÂNIA,16756,21,59,255,62
rn,FLORÂNIA,16756,21,62,86,18
rn,FRANCISCO DANTAS,16772,40,14,155,21
rn,FRANCISCO DANTAS,16772,40,15,148,22
rn,FRANCISCO DANTAS,16772,40,16,128,30
rn,FRANCISCO DANTAS,16772,40,17,129,29
rn,FRANCISCO DANTAS,16772,40,18,121,32
rn,FRANCISCO DANTAS,16772,40,19,152,31
rn,FRANCISCO DANTAS,16772,40,74,147,31
rn,FRANCISCO DANTAS,16772,40,75,159,32
rn,FRANCISCO DANTAS,16772,40,86,125,29
rn,FRANCISCO DANTAS,16772,40,100,152,29
rn,FRANCISCO DANTAS,16772,40,101,141,28
rn,FRANCISCO DANTAS,16772,40,104,185,44
rn,FRANCISCO DANTAS,16772,40,145,117,31
rn,GALINHOS,16799,52,75,85,87
rn,GALINHOS,16799,52,76,95,92
rn,GALINHOS,16799,52,77,104,83
rn,GALINHOS,16799,52,78,169,63
rn,GALINHOS,16799,52,79,145,64
rn,GALINHOS,16799,52,80,110,82
rn,GALINHOS,16799,52,81,95,77
rn,GALINHOS,16799,52,82,92,95
rn,GALINHOS,16799,52,83,139,104
rn,GALINHOS,16799,52,84,40,29
rn,GOIANINHA,16810,9,37,170,139
rn,GOIANINHA,16810,9,38,127,90
rn,GOIANINHA,16810,9,39,118,87
rn,GOIANINHA,16810,9,40,132,93
rn,GOIANINHA,16810,9,41,126,89
rn,GOIANINHA,16810,9,42,131,78
rn,GOIANINHA,16810,9,43,127,80
rn,GOIANINHA,16810,9,44,110,93
rn,GOIANINHA,16810,9,45,139,72
rn,GOIANINHA,16810,9,46,181,97
rn,GOIANINHA,16810,9,52,172,71
rn,GOIANINHA,16810,9,53,168,72
rn,GOIANINHA,16810,9,54,176,67
rn,GOIANINHA,16810,9,56,222,60
rn,GOIANINHA,16810,9,57,194,90
rn,GOIANINHA,16810,9,58,187,109
rn,GOIANINHA,16810,9,59,125,85
rn,GOIANINHA,16810,9,61,212,71
rn,GOIANINHA,16810,9,62,201,87
rn,GOIANINHA,16810,9,63,146,65
rn,GOIANINHA,16810,9,64,191,114
rn,GOIANINHA,16810,9,65,137,73
rn,GOIANINHA,16810,9,85,173,152
rn,GOIANINHA,16810,9,86,113,98
rn,GOIANINHA,16810,9,87,196,92
rn,GOIANINHA,16810,9,88,185,68
rn,GOIANINHA,16810,9,89,216,67
rn,GOIANINHA,16810,9,91,190,50
rn,GOIANINHA,16810,9,92,193,95
rn,GOIANINHA,16810,9,93,179,64
rn,GOIANINHA,16810,9,96,185,62
rn,GOIANINHA,16810,9,97,165,142
rn,GOIANINHA,16810,9,98,160,80
rn,GOIANINHA,16810,9,99,165,172
rn,GOIANINHA,16810,9,101,172,78
rn,GOIANINHA,16810,9,102,160,72
rn,GOIANINHA,16810,9,103,163,63
rn,GOIANINHA,16810,9,104,216,23
rn,GOIANINHA,16810,9,105,188,69
rn,GOIANINHA,16810,9,106,209,88
rn,GOIANINHA,16810,9,118,166,85
rn,GOIANINHA,16810,9,121,193,72
rn,GOIANINHA,16810,9,122,186,111
rn,GOIANINHA,16810,9,125,135,85
rn,GOIANINHA,16810,9,127,127,74
rn,GOIANINHA,16810,9,128,217,86
rn,GOIANINHA,16810,9,130,142,80
rn,GOIANINHA,16810,9,131,176,127
rn,GOIANINHA,16810,9,132,156,164
rn,GOIANINHA,16810,9,135,125,91
rn,GOIANINHA,16810,9,138,176,127
rn,GOIANINHA,16810,9,140,169,136
rn,GOIANINHA,16810,9,142,156,92
rn,GOIANINHA,16810,9,145,183,109
rn,GOIANINHA,16810,9,149,191,48
rn,GOIANINHA,16810,9,151,155,122
rn,GOIANINHA,16810,9,154,186,60
rn,GOIANINHA,16810,9,167,180,76
rn,GOIANINHA,16810,9,168,200,111
rn,GOIANINHA,16810,9,169,146,89
rn,GOIANINHA,16810,9,172,150,118
rn,GOIANINHA,16810,9,174,157,100
rn,GOIANINHA,16810,9,175,153,68
rn,GOIANINHA,16810,9,177,76,10
rn,GOIANINHA,16810,9,180,176,141
rn,GOIANINHA,16810,9,184,97,52
rn,GOIANINHA,16810,9,190,31,34
rn,GOVERNADOR DIX-SEPT ROSADO,16837,49,70,205,71
rn,GOVERNADOR DIX-SEPT ROSADO,16837,49,71,217,63
rn,GOVERNADOR DIX-SEPT ROSADO,16837,49,72,222,55
