estado,municipio,municipio_cod,zona,secao,candidato_13,candidato_22
am,LÁBREA,2518,12,78,159,119
am,LÁBREA,2518,12,79,29,130
am,LÁBREA,2518,12,81,10,35
am,LÁBREA,2518,12,82,163,12
am,LÁBREA,2518,12,83,160,75
am,LÁBREA,2518,12,84,145,122
am,LÁBREA,2518,12,85,183,86
am,LÁBREA,2518,12,86,156,127
am,LÁBREA,2518,12,87,153,100
am,LÁBREA,2518,12,88,126,9
am,LÁBREA,2518,12,90,21,27
am,LÁBREA,2518,12,91,151,101
am,LÁBREA,2518,12,92,191,76
am,LÁBREA,2518,12,93,99,14
am,LÁBREA,2518,12,94,162,85
am,LÁBREA,2518,12,95,140,117
am,LÁBREA,2518,12,96,132,64
am,LÁBREA,2518,12,97,172,90
am,LÁBREA,2518,12,98,159,85
am,LÁBREA,2518,12,99,167,98
am,LÁBREA,2518,12,101,171,86
am,LÁBREA,2518,12,102,141,3
am,LÁBREA,2518,12,105,167,8
am,LÁBREA,2518,12,106,160,77
am,LÁBREA,2518,12,107,156,99
am,LÁBREA,2518,12,108,23,277
am,LÁBREA,2518,12,109,127,73
am,LÁBREA,2518,12,110,128,80
am,MANACAPURU,2534,6,1,136,152
am,MANACAPURU,2534,6,2,157,138
am,MANACAPURU,2534,6,3,138,144
am,MANACAPURU,2534,6,4,147,146
am,MANACAPURU,2534,6,5,149,134
am,MANACAPURU,2534,6,6,153,136
am,MANACAPURU,2534,6,7,149,127
am,MANACAPURU,2534,6,8,148,132
am,MANACAPURU,2534,6,9,161,108
am,MANACAPURU,2534,6,10,150,96
am,MANACAPURU,2534,6,11,148,112
am,MANACAPURU,2534,6,12,142,116
am,MANACAPURU,2534,6,13,126,133
am,MANACAPURU,2534,6,14,140,136
am,MANACAPURU,2534,6,15,137,108
am,MANACAPURU,2534,6,16,120,88
am,MANACAPURU,2534,6,17,122,88
am,MANACAPURU,2534,6,18,118,85
am,MANACAPURU,2534,6,19,140,69
am,MANACAPURU,2534,6,20,146,135
am,MANACAPURU,2534,6,21,178,140
am,MANACAPURU,2534,6,22,139,127
am,MANACAPURU,2534,6,23,132,127
am,MANACAPURU,2534,6,24,155,120
am,MANACAPURU,2534,6,25,150,113
am,MANACAPURU,2534,6,26,146,132
am,MANACAPURU,2534,6,27,156,122
am,MANACAPURU,2534,6,28,130,109
am,MANACAPURU,2534,6,29,143,107
am,MANACAPURU,2534,6,30,79,77
am,MANACAPURU,2534,6,31,155,115
am,MANACAPURU,2534,6,32,135,153
am,MANACAPURU,2534,6,33,162,124
am,MANACAPURU,2534,6,34,178,104
am,MANACAPURU,2534,6,35,135,175
am,MANACAPURU,2534,6,36,139,174
am,MANACAPURU,2534,6,37,136,74
am,MANACAPURU,2534,6,38,145,134
am,MANACAPURU,2534,6,39,138,132
am,MANACAPURU,2534,6,40,175,109
am,MANACAPURU,2534,6,41,132,84
am,MANACAPURU,2534,6,42,122,91
am,MANACAPURU,2534,6,43,129,87
am,MANACAPURU,2534,6,44,149,132
am,MANACAPURU,2534,6,45,156,145
am,MANACAPURU,2534,6,46,133,146
am,MANACAPURU,2534,6,47,151,127
am,MANACAPURU,2534,6,48,136,144
am,MANACAPURU,2534,6,49,151,129
am,MANACAPURU,2534,6,50,99,57
am,MANACAPURU,2534,6,51,188,116
am,MANACAPURU,2534,6,52,185,113
am,MANACAPURU,2534,6,53,158,122
am,MANACAPURU,2534,6,54,135,138
am,MANACAPURU,2534,6,55,139,132
am,MANACAPURU,2534,6,56,122,120
am,MANACAPURU,2534,6,57,137,132
am,MANACAPURU,2534,6,58,150,118
am,MANACAPURU,2534,6,59,94,111
am,MANACAPURU,2534,6,60,137,70
am,MANACAPURU,2534,6,61,145,57
am,MANACAPURU,2534,6,62,210,69
am,MANACAPURU,2534,6,63,35,13
am,MANACAPURU,2534,6,64,295,39
am,MANACAPURU,2534,6,81,121,134
am,MANACAPURU,2534,6,82,177,97
am,MANACAPURU,2534,6,83,161,137
am,MANACAPURU,2534,6,90,168,111
am,MANACAPURU,2534,6,92,148,165
am,MANACAPURU,2534,6,93,146,152
am,MANACAPURU,2534,6,94,147,152
am,MANACAPURU,2534,6,96,163,147
am,MANACAPURU,2534,6,98,138,155
am,MANACAPURU,2534,6,99,133,135
am,MANACAPURU,2534,6,100,149,126
am,MANACAPURU,2534,6,101,84,113
am,MANACAPURU,2534,6,103,147,135
am,MANACAPURU,2534,6,104,126,79
am,MANACAPURU,2534,6,105,144,156
am,MANACAPURU,2534,6,106,150,134
am,MANACAPURU,2534,6,107,150,150
am,MANACAPURU,2534,6,108,132,85
am,MANACAPURU,2534,6,110,176,143
am,MANACAPURU,2534,6,111,153,136
am,MANACAPURU,2534,6,112,123,131
am,MANACAPURU,2534,6,113,149,122
am,MANACAPURU,2534,6,114,144,155
am,MANACAPURU,2534,6,115,152,141
am,MANACAPURU,2534,6,116,146,64
am,MANACAPURU,2534,6,117,158,138
am,MANACAPURU,2534,6,118,135,120
am,MANACAPURU,2534,6,119,217,38
am,MANACAPURU,2534,6,120,189,65
am,MANACAPURU,2534,6,121,116,161
am,MANACAPURU,2534,6,122,256,50
am,MANACAPURU,2534,6,123,139,143
am,MANACAPURU,2534,6,124,145,121
am,MANACAPURU,2534,6,125,134,127
am,MANACAPURU,2534,6,126,139,81
am,MANACAPURU,2534,6,128,122,140
am,MANACAPURU,2534,6,129,164,121
am,MANACAPURU,2534,6,130,158,139
am,MANACAPURU,2534,6,131,138,146
am,MANACAPURU,2534,6,132,139,141
am,MANACAPURU,2534,6,133,159,154
am,MANACAPURU,2534,6,134,135,156
am,MANACAPURU,2534,6,135,161,129
am,MANACAPURU,2534,6,136,139,100
am,MANACAPURU,2534,6,137,135,106
am,MANACAPURU,2534,6,140,88,109
am,MANACAPURU,2534,6,141,159,117
am,MANACAPURU,2534,6,142,155,147
am,MANACAPURU,2534,6,143,136,94
am,MANACAPURU,2534,6,144,137,138
am,MANACAPURU,2534,6,145,128,123
am,MANACAPURU,2534,6,146,135,132
am,MANACAPURU,2534,6,147,130,136
am,MANACAPURU,2534,6,148,134,149
am,MANACAPURU,2534,6,149,125,131
am,MANACAPURU,2534,6,150,198,172
am,MANACAPURU,2534,6,151,74,28
am,MANACAPURU,2534,6,152,123,74
am,MANACAPURU,2534,6,153,234,146
am,MANACAPURU,2534,6,155,141,104
am,MANACAPURU,2534,6,158,144,140
am,MANACAPURU,2534,6,159,133,61
am,MANACAPURU,2534,6,160,116,101
am,MANACAPURU,2534,6,161,121,156
am,MANACAPURU,2534,6,162,113,101
am,MANACAPURU,2534,6,163,132,160
am,MANACAPURU,2534,6,164,146,49
am,MANACAPURU,2534,6,165,140,148
am,MANACAPURU,2534,6,166,144,156
am,MANACAPURU,2534,6,167,140,78
am,MANACAPURU,2534,6,170,137,146
am,MANACAPURU,2534,6,171,137,122
am,MANACAPURU,2534,6,173,116,147
am,MANACAPURU,2534,6,174,117,159
am,MANACAPURU,2534,6,175,131,149
am,MANACAPURU,2534,6,176,125,146
am,MANACAPURU,2534,6,177,91,37
am,MANACAPURU,2534,6,178,124,145
am,MANACAPURU,2534,6,179,205,51
am,MANACAPURU,2534,6,180,157,104
am,MANACAPURU,2534,6,181,127,149
am,MANACAPURU,2534,6,182,113,157
am,MANACAPURU,2534,6,183,135,122
am,MANACAPURU,2534,6,184,153,124
am,MANACAPURU,2534,6,185,109,147
am,MANACAPURU,2534,6,186,139,167
am,MANACAPURU,2534,6,187,126,136
am,MANACAPURU,2534,6,189,140,141
am,MANACAPURU,2534,6,190,153,65
am,MANACAPURU,2534,6,191,126,164
am,MANACAPURU,2534,6,192,135,158
am,MANACAPURU,2534,6,193,99,67
am,MANACAPURU,2534,6,194,103,13
am,MANACAPURU,2534,6,195,127,46
am,MANACAPURU,2534,6,196,145,146
am,MANACAPURU,2534,6,197,152,139
am,MANACAPURU,2534,6,198,137,151
am,MANACAPURU,2534,6,199,108,169
am,MANACAPURU,2534,6,200,129,141
am,MANACAPURU,2534,6,201,135,118
am,MANACAPURU,2534,6,202,159,159
am,MANACAPURU,2534,6,203,122,132
am,MANACAPURU,2534,6,204,144,152
am,MANACAPURU,2534,6,205,111,112
am,MANACAPURU,2534,6,206,154,125
am,MANACAPURU,2534,6,207,173,52
am,MANACAPURU,2534,6,208,138,128
am,MANACAPURU,2534,6,209,111,149
am,MANACAPURU,2534,6,210,132,155
am,MANACAPURU,2534,6,211,140,135
am,MANACAPURU,2534,6,212,90,7
am,MANACAPURU,2534,6,213,98,57
am,MANACAPURU,2534,6,214,114,52
am,MANACAPURU,2534,6,215,151,15
am,MANACAPURU,2534,6,216,73,24
am,MANACAPURU,2534,6,217,154,29
am,MANACAPURU,2534,6,218,61,47
am,MANACAPURU,2534,6,219,122,138
am,MANACAPURU,2534,6,220,187,99
am,MANACAPURU,2534,6,226,152,130
am,MANACAPURU,2534,6,227,126,142
am,MANACAPURU,2534,6,228,171,114
am,MANACAPURU,2534,6,229,119,131
am,MANACAPURU,2534,6,230,158,122
am,MANACAPURU,2534,6,232,156,129
am,MANACAPURU,2534,6,233,117,127
am,MANACAPURU,2534,6,234,118,132
am,MANACAPURU,2534,6,235,128,153
am,MANACAPURU,2534,6,236,140,130
am,MANACAPURU,2534,6,237,146,96
am,MANACAPURU,2534,6,239,135,124
am,MANACAPURU,2534,6,284,118,142
am,MANACAPURU,2534,6,287,120,128
am,MANACAPURU,2534,6,288,140,139
am,MANACAPURU,2534,6,290,250,60
am,MANACAPURU,2534,6,291,68,74
am,MANACAPURU,2534,6,292,67,14
am,MANACAPURU,2534,6,294,50,12
am,MANACAPURU,2534,6,296,57,45
am,MANACAPURU,2534,6,297,53,59
am,MANACAPURU,2534,6,298,80,47
am,MANAUS,2550,1,616,68,97
am,MANAUS,2550,1,640,112,137
am,MANAUS,2550,1,641,93,176
am,MANAUS,2550,1,642,111,155
am,MANAUS,2550,1,643,91,148
am,MANAUS,2550,1,644,108,168
am,MANAUS,2550,1,645,98,156
am,MANAUS,2550,1,646,112,149
am,MANAUS,2550,1,647,84,182
am,MANAUS,2550,1,648,112,174
am,MANAUS,2550,1,649,107,174
am,MANAUS,2550,1,650,114,141
am,MANAUS,2550,1,651,67,172
am,MANAUS,2550,1,652,141,177
am,MANAUS,2550,1,653,101,149
am,MANAUS,2550,1,654,99,174
am,MANAUS,2550,1,655,100,167
am,MANAUS,2550,1,656,124,193
am,MANAUS,2550,1,657,100,167
am,MANAUS,2550,1,658,125,152
am,MANAUS,2550,1,659,191,235
am,MANAUS,2550,1,660,113,144
am,MANAUS,2550,1,661,96,180
am,MANAUS,2550,1,662,80,160
am,MANAUS,2550,1,663,118,139
am,MANAUS,2550,1,664,110,145
am,MANAUS,2550,1,665,97,163
am,MANAUS,2550,1,666,111,187
am,MANAUS,2550,1,667,101,172
am,MANAUS,2550,1,668,102,167
am,MANAUS,2550,1,669,144,215
am,MANAUS,2550,1,670,94,159
am,MANAUS,2550,1,671,104,165
am,MANAUS,2550,1,672,103,156
am,MANAUS,2550,1,673,75,188
am,MANAUS,2550,1,674,118,165
am,MANAUS,2550,1,675,119,136
am,MANAUS,2550,1,676,89,185
am,MANAUS,2550,1,677,76,147
am,MANAUS,2550,1,678,118,132
am,MANAUS,2550,1,679,104,149
am,MANAUS,2550,1,681,110,159
am,MANAUS,2550,1,682,110,152
am,MANAUS,2550,1,683,114,182
am,MANAUS,2550,1,684,80,172
am,MANAUS,2550,1,685,101,156
am,MANAUS,2550,1,686,121,145
am,MANAUS,2550,1,687,117,188
am,MANAUS,2550,1,688,115,178
am,MANAUS,2550,1,689,101,164
am,MANAUS,2550,1,690,100,149
am,MANAUS,2550,1,691,93,169
am,MANAUS,2550,1,692,79,193
am,MANAUS,2550,1,693,116,157
am,MANAUS,2550,1,694,129,211
am,MANAUS,2550,1,695,116,161
am,MANAUS,2550,1,696,124,149
am,MANAUS,2550,1,697,70,184
am,MANAUS,2550,1,698,102,157
am,MANAUS,2550,1,699,119,135
am,MANAUS,2550,1,700,102,158
am,MANAUS,2550,1,701,165,204
am,MANAUS,2550,1,702,114,148
am,MANAUS,2550,1,703,74,185
am,MANAUS,2550,1,704,140,154
am,MANAUS,2550,1,705,90,162
am,MANAUS,2550,1,706,89,168
am,MANAUS,2550,1,707,97,149
am,MANAUS,2550,1,708,96,181
am,MANAUS,2550,1,709,136,180
am,MANAUS,2550,1,710,70,194
am,MANAUS,2550,1,711,95,161
am,MANAUS,2550,1,712,105,170
am,MANAUS,2550,1,713,105,163
am,MANAUS,2550,1,714,122,148
am,MANAUS,2550,1,715,89,181
am,MANAUS,2550,1,716,99,168
am,MANAUS,2550,1,717,102,150
am,MANAUS,2550,1,718,98,165
am,MANAUS,2550,1,719,120,135
am,MANAUS,2550,1,720,112,181
am,MANAUS,2550,1,721,105,184
am,MANAUS,2550,1,722,100,169
am,MANAUS,2550,1,723,110,149
am,MANAUS,2550,1,724,104,133
am,MANAUS,2550,1,725,122,187
am,MANAUS,2550,1,726,105,156
am,MANAUS,2550,1,727,76,182
am,MANAUS,2550,1,728,95,198
am,MANAUS,2550,1,729,92,204
am,MANAUS,2550,1,730,86,172
am,MANAUS,2550,1,731,92,179
am,MANAUS,2550,1,732,127,171
am,MANAUS,2550,1,733,117,138
am,MANAUS,2550,1,734,74,173
am,MANAUS,2550,1,735,108,159
am,MANAUS,2550,1,736,110,157
am,MANAUS,2550,1,737,115,167
am,MANAUS,2550,1,738,116,151
am,MANAUS,2550,1,739,109,145
am,MANAUS,2550,1,740,105,171
am,MANAUS,2550,1,741,105,143
am,MANAUS,2550,1,742,135,194
am,MANAUS,2550,1,743,81,177
am,MANAUS,2550,1,744,111,154
am,MANAUS,2550,1,745,121,155
am,MANAUS,2550,1,746,90,157
am,MANAUS,2550,1,747,141,177
am,MANAUS,2550,1,748,89,159
am,MANAUS,2550,1,749,107,159
am,MANAUS,2550,1,750,96,157
am,MANAUS,2550,1,751,130,129
am,MANAUS,2550,1,752,109,168
am,MANAUS,2550,1,753,121,138
am,MANAUS,2550,1,754,109,155
am,MANAUS,2550,1,755,101,157
am,MANAUS,2550,1,756,106,165
am,MANAUS,2550,1,757,107,182
am,MANAUS,2550,1,758,113,133
am,MANAUS,2550,1,759,108,164
am,MANAUS,2550,1,760,77,171
am,MANAUS,2550,1,761,113,159
am,MANAUS,2550,1,762,125,160
am,MANAUS,2550,1,763,178,252
am,MANAUS,2550,1,764,100,148
am,MANAUS,2550,1,765,138,169
am,MANAUS,2550,1,766,103,167
am,MANAUS,2550,1,767,84,166
am,MANAUS,2550,1,768,126,152
am,MANAUS,2550,1,769,123,131
am,MANAUS,2550,1,770,94,162
am,MANAUS,2550,1,771,83,179
am,MANAUS,2550,1,772,129,212
am,MANAUS,2550,1,773,106,193
am,MANAUS,2550,1,774,98,152
am,MANAUS,2550,1,775,124,152
am,MANAUS,2550,1,776,109,147
am,MANAUS,2550,1,777,93,171
am,MANAUS,2550,1,778,105,145
am,MANAUS,2550,1,779,76,176
am,MANAUS,2550,1,780,80,192
am,MANAUS,2550,1,781,88,150
am,MANAUS,2550,1,782,99,156
am,MANAUS,2550,1,783,104,211
am,MANAUS,2550,1,784,123,138
am,MANAUS,2550,1,785,102,172
am,MANAUS,2550,1,786,78,202
am,MANAUS,2550,1,787,109,144
am,MANAUS,2550,1,788,122,188
am,MANAUS,2550,1,789,88,164
am,MANAUS,2550,1,790,88,166
am,MANAUS,2550,1,791,77,223
am,MANAUS,2550,1,792,116,157
am,MANAUS,2550,1,793,101,156
am,MANAUS,2550,1,794,89,147
am,MANAUS,2550,1,795,105,156
am,MANAUS,2550,1,796,108,159
am,MANAUS,2550,1,797,107,129
am,MANAUS,2550,1,798,100,152
am,MANAUS,2550,1,799,127,170
am,MANAUS,2550,1,800,113,131
am,MANAUS,2550,1,801,94,141
am,MANAUS,2550,1,802,91,181
am,MANAUS,2550,1,803,121,167
am,MANAUS,2550,1,804,77,180
am,MANAUS,2550,1,805,105,160
am,MANAUS,2550,1,806,95,164
am,MANAUS,2550,1,807,89,151
am,MANAUS,2550,1,808,108,128
am,MANAUS,2550,1,809,105,144
am,MANAUS,2550,1,810,75,162
am,MANAUS,2550,1,811,145,175
am,MANAUS,2550,1,812,106,160
am,MANAUS,2550,1,813,116,131
am,MANAUS,2550,1,814,75,211
am,MANAUS,2550,1,815,102,152
am,MANAUS,2550,1,816,175,272
am,MANAUS,2550,1,817,130,192
am,MANAUS,2550,1,818,112,135
am,MANAUS,2550,1,819,91,150
am,MANAUS,2550,1,820,131,178
am,MANAUS,2550,1,821,82,178
am,MANAUS,2550,1,822,103,148
am,MANAUS,2550,1,823,106,163
am,MANAUS,2550,1,824,77,171
am,MANAUS,2550,1,825,85,133
am,MANAUS,2550,1,826,108,139
am,MANAUS,2550,1,827,103,169
am,MANAUS,2550,1,828,70,166
am,MANAUS,2550,1,829,100,167
am,MANAUS,2550,1,830,97,145
am,MANAUS,2550,1,831,86,156
am,MANAUS,2550,1,832,89,177
am,MANAUS,2550,1,833,112,181
am,MANAUS,2550,1,834,94,171
am,MANAUS,2550,1,835,107,169
am,MANAUS,2550,1,836,106,146
am,MANAUS,2550,1,837,77,181
am,MANAUS,2550,1,838,86,146
am,MANAUS,2550,1,839,94,170
am,MANAUS,2550,1,840,83,175
am,MANAUS,2550,1,841,110,153
am,MANAUS,2550,1,842,133,183
am,MANAUS,2550,1,843,131,221
am,MANAUS,2550,1,844,94,158
am,MANAUS,2550,1,845,99,156
am,MANAUS,2550,1,846,77,146
am,MANAUS,2550,1,847,81,166
am,MANAUS,2550,1,848,80,194
am,MANAUS,2550,1,849,81,143
am,MANAUS,2550,1,850,82,145
am,MANAUS,2550,1,851,132,178
am,MANAUS,2550,1,852,102,154
am,MANAUS,2550,1,853,83,158
am,MANAUS,2550,1,854,95,149
am,MANAUS,2550,1,855,90,167
am,MANAUS,2550,1,856,80,140
am,MANAUS,2550,1,857,118,182
am,MANAUS,2550,1,858,107,156
am,MANAUS,2550,1,859,75,158
am,MANAUS,2550,1,860,101,164
am,MANAUS,2550,1,861,78,164
am,MANAUS,2550,1,862,93,140
am,MANAUS,2550,1,863,86,173
am,MANAUS,2550,1,864,100,141
am,MANAUS,2550,1,865,104,181
am,MANAUS,2550,1,866,110,155
am,MANAUS,2550,1,867,117,146
am,MANAUS,2550,1,868,84,146
am,MANAUS,2550,1,869,141,233
am,MANAUS,2550,1,870,99,145
am,MANAUS,2550,1,871,82,222
am,MANAUS,2550,1,872,64,141
am,MANAUS,2550,1,873,105,144
am,MANAUS,2550,1,874,109,197
am,MANAUS,2550,1,875,88,172
am,MANAUS,2550,1,876,86,153
am,MANAUS,2550,1,877,60,159
am,MANAUS,2550,1,878,85,160
am,MANAUS,2550,1,879,92,175
am,MANAUS,2550,1,880,84,141
am,MANAUS,2550,1,881,81,141
am,MANAUS,2550,1,882,95,152
am,MANAUS,2550,1,884,88,156
am,MANAUS,2550,1,885,120,147
am,MANAUS,2550,1,886,134,154
am,MANAUS,2550,1,887,79,153
am,MANAUS,2550,1,888,90,116
am,MANAUS,2550,1,889,112,187
am,MANAUS,2550,1,890,100,146
am,MANAUS,2550,1,891,130,162
am,MANAUS,2550,1,892,97,158
am,MANAUS,2550,1,893,100,142
am,MANAUS,2550,1,894,75,156
am,MANAUS,2550,1,895,77,140
am,MANAUS,2550,1,896,98,143
am,MANAUS,2550,1,897,117,189
am,MANAUS,2550,1,898,118,167
am,MANAUS,2550,1,899,85,124
am,MANAUS,2550,1,900,71,104
am,MANAUS,2550,1,901,104,170
am,MANAUS,2550,1,902,67,105
am,MANAUS,2550,1,904,77,100
am,MANAUS,2550,1,905,109,188
am,MANAUS,2550,1,907,73,146
am,MANAUS,2550,1,908,104,117
am,MANAUS,2550,1,910,113,195
am,MANAUS,2550,1,912,53,106
am,MANAUS,2550,1,918,98,141
am,MANAUS,2550,1,919,103,184
am,MANAUS,2550,1,920,101,113
am,MANAUS,2550,1,921,99,123
am,MANAUS,2550,1,922,121,165
am,MANAUS,2550,1,924,87,135
am,MANAUS,2550,1,925,96,160
am,MANAUS,2550,1,926,98,133
am,MANAUS,2550,1,927,111,135
am,MANAUS,2550,1,928,83,166
am,MANAUS,2550,1,930,106,124
am,MANAUS,2550,1,931,114,134
am,MANAUS,2550,1,933,85,112
am,MANAUS,2550,1,934,116,125
am,MANAUS,2550,1,935,136,133
am,MANAUS,2550,1,936,98,169
am,MANAUS,2550,1,939,78,114
am,MANAUS,2550,1,941,109,128
am,MANAUS,2550,1,943,104,141
am,MANAUS,2550,1,944,112,140
am,MANAUS,2550,1,946,102,149
am,MANAUS,2550,1,948,107,122
am,MANAUS,2550,1,950,105,141
am,MANAUS,2550,1,952,196,172
am,MANAUS,2550,1,953,91,138
am,MANAUS,2550,1,954,122,125
am,MANAUS,2550,1,955,24,46
am,MANAUS,2550,1,956,93,151
am,MANAUS,2550,1,957,114,122
am,MANAUS,2550,1,963,96,146
am,MANAUS,2550,1,964,125,119
am,MANAUS,2550,1,965,153,145
am,MANAUS,2550,1,966,118,147
am,MANAUS,2550,1,968,121,146
am,MANAUS,2550,1,969,120,125
am,MANAUS,2550,1,972,119,163
am,MANAUS,2550,2,534,94,217
am,MANAUS,2550,2,535,105,189
am,MANAUS,2550,2,536,123,177
am,MANAUS,2550,2,537,89,181
am,MANAUS,2550,2,538,94,196
am,MANAUS,2550,2,539,92,201
am,MANAUS,2550,2,540,95,171
am,MANAUS,2550,2,541,126,166
am,MANAUS,2550,2,542,108,215
am,MANAUS,2550,2,543,81,162
am,MANAUS,2550,2,544,118,204
am,MANAUS,2550,2,545,101,215
am,MANAUS,2550,2,546,113,185
am,MANAUS,2550,2,547,105,196
am,MANAUS,2550,2,548,86,180
am,MANAUS,2550,2,549,76,168
am,MANAUS,2550,2,550,94,194
am,MANAUS,2550,2,551,89,189
am,MANAUS,2550,2,552,102,157
am,MANAUS,2550,2,553,92,197
am,MANAUS,2550,2,554,111,200
am,MANAUS,2550,2,555,94,216
am,MANAUS,2550,2,556,92,189
am,MANAUS,2550,2,557,96,192
am,MANAUS,2550,2,558,105,192
am,MANAUS,2550,2,559,91,184
am,MANAUS,2550,2,560,84,174
am,MANAUS,2550,2,561,74,178
am,MANAUS,2550,2,562,85,176
am,MANAUS,2550,2,563,98,154
am,MANAUS,2550,2,564,101,212
am,MANAUS,2550,2,565,109,203
am,MANAUS,2550,2,566,109,184
am,MANAUS,2550,2,567,122,209
am,MANAUS,2550,2,568,93,195
am,MANAUS,2550,2,569,75,199
am,MANAUS,2550,2,570,78,165
am,MANAUS,2550,2,571,112,182
am,MANAUS,2550,2,572,116,221
am,MANAUS,2550,2,573,101,176
am,MANAUS,2550,2,574,82,223
am,MANAUS,2550,2,575,93,169
am,MANAUS,2550,2,576,110,181
am,MANAUS,2550,2,577,94,196
am,MANAUS,2550,2,578,97,201
am,MANAUS,2550,2,579,105,174
am,MANAUS,2550,2,580,103,201
am,MANAUS,2550,2,581,80,208
am,MANAUS,2550,2,582,113,175
am,MANAUS,2550,2,583,90,205
am,MANAUS,2550,2,584,99,170
am,MANAUS,2550,2,585,84,190
am,MANAUS,2550,2,586,95,213
am,MANAUS,2550,2,587,96,244
am,MANAUS,2550,2,588,96,180
am,MANAUS,2550,2,589,124,210
am,MANAUS,2550,2,590,94,174
am,MANAUS,2550,2,591,118,162
am,MANAUS,2550,2,592,121,199
am,MANAUS,2550,2,593,75,173
am,MANAUS,2550,2,594,111,185
am,MANAUS,2550,2,595,85,208
am,MANAUS,2550,2,596,114,209
am,MANAUS,2550,2,597,104,183
am,MANAUS,2550,2,598,122,173
am,MANAUS,2550,2,599,94,208
am,MANAUS,2550,2,600,126,171
am,MANAUS,2550,2,601,103,187
am,MANAUS,2550,2,602,101,182
am,MANAUS,2550,2,603,87,172
am,MANAUS,2550,2,604,95,206
am,MANAUS,2550,2,605,101,195
am,MANAUS,2550,2,606,115,173
am,MANAUS,2550,2,607,113,163
am,MANAUS,2550,2,608,92,224
am,MANAUS,2550,2,609,107,203
am,MANAUS,2550,2,610,121,183
am,MANAUS,2550,2,611,103,191
am,MANAUS,2550,2,612,107,171
am,MANAUS,2550,2,613,87,181
am,MANAUS,2550,2,614,105,179
am,MANAUS,2550,2,615,97,197
am,MANAUS,2550,2,616,85,204
am,MANAUS,2550,2,618,89,192
am,MANAUS,2550,2,619,103,171
am,MANAUS,2550,2,620,90,180
am,MANAUS,2550,2,621,121,191
am,MANAUS,2550,2,622,93,223
am,MANAUS,2550,2,623,116,189
am,MANAUS,2550,2,624,83,188
am,MANAUS,2550,2,625,95,196
am,MANAUS,2550,2,626,141,174
am,MANAUS,2550,2,627,107,226
am,MANAUS,2550,2,628,97,183
am,MANAUS,2550,2,629,101,188
am,MANAUS,2550,2,630,99,172
am,MANAUS,2550,2,631,94,151
am,MANAUS,2550,2,632,105,183
am,MANAUS,2550,2,633,75,185
am,MANAUS,2550,2,634,93,184
am,MANAUS,2550,2,635,98,194
am,MANAUS,2550,2,636,90,175
am,MANAUS,2550,2,637,102,232
am,MANAUS,2550,2,638,122,164
am,MANAUS,2550,2,639,117,181
am,MANAUS,2550,2,640,98,204
am,MANAUS,2550,2,641,82,186
am,MANAUS,2550,2,642,87,200
am,MANAUS,2550,2,643,74,155
am,MANAUS,2550,2,644,112,174
am,MANAUS,2550,2,645,83,185
am,MANAUS,2550,2,646,97,194
am,MANAUS,2550,2,647,93,174
am,MANAUS,2550,2,648,89,174
am,MANAUS,2550,2,649,108,177
am,MANAUS,2550,2,650,103,203
am,MANAUS,2550,2,651,104,246
am,MANAUS,2550,2,652,131,179
am,MANAUS,2550,2,653,98,176
am,MANAUS,2550,2,654,86,240
am,MANAUS,2550,2,655,97,180
am,MANAUS,2550,2,656,99,207
am,MANAUS,2550,2,657,86,193
am,MANAUS,2550,2,658,73,196
am,MANAUS,2550,2,659,87,211
am,MANAUS,2550,2,660,68,185
am,MANAUS,2550,2,661,119,187
am,MANAUS,2550,2,662,87,188
am,MANAUS,2550,2,663,102,183
am,MANAUS,2550,2,664,118,219
am,MANAUS,2550,2,665,91,186
am,MANAUS,2550,2,666,91,178
am,MANAUS,2550,2,667,106,165
am,MANAUS,2550,2,668,82,192
am,MANAUS,2550,2,669,98,204
am,MANAUS,2550,2,670,104,188
am,MANAUS,2550,2,671,72,167
am,MANAUS,2550,2,672,121,207
am,MANAUS,2550,2,673,90,177
am,MANAUS,2550,2,674,108,204
am,MANAUS,2550,2,675,108,192
am,MANAUS,2550,2,676,84,181
am,MANAUS,2550,2,677,90,188
am,MANAUS,2550,2,678,75,177
am,MANAUS,2550,2,679,97,187
am,MANAUS,2550,2,680,108,165
am,MANAUS,2550,2,681,80,195
am,MANAUS,2550,2,682,116,219
am,MANAUS,2550,2,683,117,192
am,MANAUS,2550,2,684,97,180
am,MANAUS,2550,2,685,97,182
am,MANAUS,2550,2,686,104,156
am,MANAUS,2550,2,687,73,177
am,MANAUS,2550,2,688,104,136
am,MANAUS,2550,2,689,137,194
am,MANAUS,2550,2,690,129,172
am,MANAUS,2550,2,691,101,174
am,MANAUS,2550,2,692,81,234
am,MANAUS,2550,2,693,93,184
am,MANAUS,2550,2,694,91,188
am,MANAUS,2550,2,695,96,166
am,MANAUS,2550,2,696,102,179
am,MANAUS,2550,2,697,114,199
am,MANAUS,2550,2,698,109,211
am,MANAUS,2550,2,699,107,165
am,MANAUS,2550,2,700,80,151
am,MANAUS,2550,2,701,92,180
am,MANAUS,2550,2,702,80,185
am,MANAUS,2550,2,703,117,214
am,MANAUS,2550,2,704,89,207
am,MANAUS,2550,2,705,109,199
am,MANAUS,2550,2,706,103,209
am,MANAUS,2550,2,707,101,197
am,MANAUS,2550,2,708,93,182
am,MANAUS,2550,2,709,84,190
